581574067251224576,2015-03-27,3 times the old ted cruz contradicted the new ted cruz http://t.co/cigqoljd4k via @motherjones,ted cruz
581574071369875456,2015-03-27,ted cruz boldly declares nation not deserving of better candidate. http://t.co/dh8krdpyiu via @theonion,ted cruz
581574078898659329,2015-03-27,sen. ted cruz (head of senate committee on space) wants nasa to stop spending money studying the earth. if only he could hear himself talk..,ted cruz
581574082795155457,2015-03-27,ted cruz is running for president? lol oh okay,ted cruz
581574087320821760,2015-03-27,rt @repbrianking: ted cruz running for potus will more clearly reveal today's gop. he's smart  in it to win  and will figure out how to ene,ted cruz
581574097345347584,2015-03-27,rt @theonion: ted cruz boldly declares nation not deserving of better candidate http://t.co/84p6xdtraa http://t.co/j7yy4fvdqz,ted cruz
581574111144505345,2015-03-27,rt @jansimagine: #youcruzyoulose   ted cruz has this confused. http://t.co/nlrh5angfy,ted cruz
581574114726391808,2015-03-27,@keepitrealist i know. i get it. just showing my support for ted cruz! i'm amazed how awesome &amp; patriotic he is! a dream come true4america!,ted cruz
581574115292766208,2015-03-27,"rt @patdollard: cair demands jeb bush fire adviser jay sekulow for supporting ""anti-muslim legislation "" ""islamophobic causes"" http://t.co/",jeb bush
581574120099295232,2015-03-27,rt @creek_indian: @edshow ted cruz doesn't need john bolton to look crazy. cruz can do that all by himself! #edshow #teamedshow,ted cruz
581574121215119360,2015-03-27,rt @thehill: ted cruz has sponsored only one bill eventually signed into law: http://t.co/s4mnbgoynr http://t.co/ptzqxh2cf2 http://t.co/4nd,ted cruz
581574122401992704,2015-03-27,i will not be voting for ted cruz !!!,ted cruz
581574123689660416,2015-03-27,rt @jansimagine: #youcruzyoulose   ted cruz has this confused. http://t.co/nlrh5angfy,ted cruz
581574125694689281,2015-03-27,"rt @patdollard: cair demands jeb bush fire adviser jay sekulow for supporting ""anti-muslim legislation "" ""islamophobic causes"" http://t.co/",jeb bush
581574127770701824,2015-03-27,mt.@elm_livewire: @alenesopinions2 hillary clinton is a very sleazy person just like obummer pathological liars! http://t.co/cig9cl9k2i,hillary clinton
581574138755710976,2015-03-27,rt @msjbe20a: ted cruz is trying to gut the clean air act and repeal all climate regulation http://t.co/elzar3jeka via @climateprogress,ted cruz
581574149107265536,2015-03-27,rt @bild_english: hillary clinton may get involved over the sentencing of amanda knox to 26 years for murdering meredith kercher a... http:,hillary clinton
581574151086866432,2015-03-27,jeb bush seems to think youre stupid http://t.co/4r6i2k91w7,jeb bush
